,sport_title,game_id,home_team,away_team,market,wager,value,average_market_odds,highest_bettable_odds,other_average_market_odds,no_vig_prob_1,ev,snapshot_time,sportsbooks_used,game_date,sport_title_display,sport_league_display,market_display,wager_display,betonlineag,betmgm,betrivers,betus,bovada,draftkings,fanduel,lowvig,mybookieag,pointsbetus,superbook,twinspires,unibet_us,williamhill_us,wynnbet,betparx,espnbet,fliff,sisportsbook,tipico_us,windcreek,betfair_ex_uk,betfair_sb_uk,betvictor,betway,boylesports,casumo,coral,grosvenor,ladbrokes_uk,leovegas,livescorebet,matchbook,mrgreen,paddypower,skybet,unibet_uk,virginbet,williamhill,onexbet,sport888,betclic,betfair_ex_eu,betsson,coolbet,everygame,livescorebet_eu,marathonbet,nordicbet,pinnacle,suprabets,unibet_eu,betfair_ex_au,betr_au,bluebet,ladbrokes_au,neds,playup,pointsbetau,sportsbet,tab,topsport,unibet
13,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,New York Knicks_-19.5,-19.5,11.405,13.0,1.025,0.082461786001609,7.200321802091702,2024-03-08 13:37:19.587464,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,New York Knicks -19.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,0.0,9.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,New York Knicks_-16.5,-16.5,8.945,10.2,1.05,0.1050525262631315,7.153576788394189,2024-03-08 13:37:19.587464,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,New York Knicks -16.5,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0,0.0,7.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,Orlando Magic_-14.5,-14.5,6.239999999999999,7.0,1.105,0.1504424778761062,5.3097345132743445,2024-03-08 13:37:19.587464,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,Orlando Magic -14.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,5.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,New York Knicks_-13.5,-13.5,6.55,7.3,1.09,0.1426701570680628,4.149214659685885,2024-03-08 13:37:19.587464,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,New York Knicks -13.5,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0,0.0,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,Orlando Magic_-13.5,-13.5,5.633333333333333,6.2,1.1233333333333333,0.1662555500740009,3.078441045880609,2024-03-08 13:37:19.587464,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,Orlando Magic -13.5,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,5.75,0.0,0,0.0,4.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,New York Knicks_-12.5,-12.5,5.855,6.4,1.1150000000000002,0.1599713055954089,2.381635581061725,2024-03-08 13:37:19.587464,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,New York Knicks -12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0,0.0,5.31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,New York Knicks_-6.5,-6.5,3.151428571428572,3.4,1.3285714285714283,0.2965561224489795,0.8290816326530503,2024-03-08 13:37:19.587464,"['Betrivers', 'Unibet_Us']",2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,New York Knicks -6.5,0.0,2.9,3.4,0.0,0.0,3.25,3.15,0.0,0.0,3.0,0.0,0,3.4,2.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_spreads,New York Knicks_-11.5,-11.5,5.23,5.6,1.14,0.1789638932496075,0.2197802197801968,2024-03-08 13:37:19.587464,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Spread,New York Knicks -11.5,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0,0.0,4.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_totals,Over_207.5,207.5,2.1671428571428573,2.32,1.6742857142857142,0.4358497582744514,1.117143919672714,2024-03-08 13:37:20.092452,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Game Total,Over +207.5,0.0,2.2,2.14,0.0,0.0,2.15,2.32,0.0,0.0,2.05,0.0,0,2.14,0.0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_totals,Over_209.5,209.5,2.4066666666666663,2.58,1.5500000000000005,0.3917438921651223,1.0699241786015556,2024-03-08 13:37:20.092452,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Game Total,Over +209.5,0.0,2.45,2.38,0.0,0.0,2.4,2.58,0.0,0.0,2.25,0.0,0,2.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_totals,Over_208.5,208.5,2.29,2.44,1.6114285714285717,0.4130355181252289,0.7806664225558424,2024-03-08 13:37:20.092452,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Game Total,Over +208.5,0.0,2.35,2.25,0.0,0.0,2.3,2.44,0.0,0.0,2.15,0.0,0,2.25,0.0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_totals,Over_217.5,217.5,4.066666666666667,4.4,1.2066666666666668,0.2288242730720606,0.6826801517066938,2024-03-08 13:37:20.092452,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Game Total,Over +217.5,0.0,0.0,3.9,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0,3.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,alternate_totals,Over_210.5,210.5,2.541666666666667,2.7,1.4966666666666666,0.3706149401568303,0.0660338423442041,2024-03-08 13:37:20.092452,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Game Total,Over +210.5,0.0,2.65,2.5,0.0,0.0,2.55,2.7,0.0,0.0,2.35,0.0,0,2.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,player_assists,Jalen Suggs_Over_2.5,Over,1.786,1.93,1.97,0.5244941427050054,1.2273695420660369,2024-03-08 13:37:21.611951,['Williamhill_Us'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Player Assists,Jalen Suggs Over 2.5,1.74,1.8,1.78,0.0,1.77,1.77,1.78,0.0,1.71,1.8,0.0,0,1.78,1.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,player_threes,Gary Harris_Over_1.5,Over,1.875,2.04,1.868,0.4990649211862143,1.8092439219877243,2024-03-08 13:37:21.952714,['Williamhill_Us'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Player Threes,Gary Harris Over 1.5,1.89,2.0,1.78,0.0,1.87,1.87,1.88,0.0,1.87,1.77,0.0,0,1.78,2.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,player_threes,Jalen Suggs_Under_1.5,Under,1.998,2.15,1.758,0.4680511182108626,0.630990415335464,2024-03-08 13:37:21.952714,['Betonlineag'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Player Threes,Jalen Suggs Under 1.5,2.15,1.95,1.89,0.0,2.0,2.0,2.08,0.0,2.1,1.95,0.0,0,1.89,1.97,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,player_threes,Gary Harris_Under_1.5,Under,1.868,2.0,1.875,0.5009350788137857,0.1870157627571478,2024-03-08 13:37:21.952714,['Pointsbetus'],2024-03-09T00:40:00Z,Pro Basketball,NBA,Player Threes,Gary Harris Under 1.5,1.87,1.74,1.96,0.0,1.87,1.87,1.88,0.0,1.83,2.0,0.0,0,1.96,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,h2h_q1,New York Knicks,0,1.955555555555556,2.1,1.8233333333333333,0.4825051455454279,1.3260805645398666,2024-03-08 13:37:25.105376,['Draftkings'],2024-03-09T00:40:00Z,Pro Basketball,NBA,1Q Moneyline,New York Knicks,1.95,0.0,1.93,0.0,1.95,2.1,1.95,0.0,0.0,1.91,0.0,0,1.93,1.91,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,basketball_nba,c80c1735bd37c745dfdc32342ab8e7c4,New York Knicks,Orlando Magic,totals_q4,Over_49.5,49.5,1.8625000000000005,1.98,1.91,0.5062955599734923,0.2465208747514713,2024-03-08 13:37:29.184822,['Fanduel'],2024-03-09T00:40:00Z,Pro Basketball,NBA,4Q Total,Over +49.5,0.0,0.0,1.81,0.0,0.0,1.85,1.98,0.0,0.0,0.0,0.0,0,1.81,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Memphis Grizzlies_-19.5,-19.5,12.645,15.0,1.02,0.0746432491767288,11.964873765093298,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Memphis Grizzlies -19.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0.0,10.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Atlanta Hawks_-24.5,-24.5,12.82,15.0,1.02,0.0736994219653179,10.54913294797688,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Atlanta Hawks -24.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0.0,10.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Atlanta Hawks_-23.5,-23.5,11.905,14.0,1.02,0.078916827852998,10.483558994197272,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Atlanta Hawks -23.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0.0,9.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Memphis Grizzlies_-18.5,-18.5,11.905,14.0,1.02,0.078916827852998,10.483558994197272,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Memphis Grizzlies -18.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0.0,9.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Memphis Grizzlies_-14.5,-14.5,8.32,9.7,1.06,0.1130063965884861,9.616204690831577,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Memphis Grizzlies -14.5,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0,0.0,6.94,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Atlanta Hawks_-18.5,-18.5,8.01,9.3,1.065,0.1173553719008264,9.140495867768603,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Atlanta Hawks -18.5,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0,0.0,6.72,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Atlanta Hawks_-19.5,-19.5,8.67,10.0,1.05,0.1080246913580247,8.024691358024704,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Atlanta Hawks -19.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,7.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,basketball_nba,1a04fb92230403b16d412d570486be01,Memphis Grizzlies,Atlanta Hawks,alternate_spreads,Atlanta Hawks_-20.5,-20.5,9.395,10.8,1.04,0.099664590321035,7.637757546717816,2024-03-08 13:37:31.163683,['Fanduel'],2024-03-09T01:10:00Z,Pro Basketball,NBA,Spread,Atlanta Hawks -20.5,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0,0.0,7.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
