sport_title,game_id,home_team,away_team,market,wager,value,average_market_odds,highest_bettable_odds,other_average_market_odds,no_vig_prob_1,ev,snapshot_time,sportsbooks_used,game_date,sport_title_display,sport_league_display,market_display,wager_display,betonlineag,betmgm,betrivers,betus,bovada,draftkings,fanduel,lowvig,mybookieag,pointsbetus,superbook,twinspires,unibet_us,williamhill_us,wynnbet,betparx,espnbet,fliff,sisportsbook,tipico_us,windcreek,betfair_ex_uk,betfair_sb_uk,betvictor,betway,boylesports,casumo,coral,grosvenor,ladbrokes_uk,leovegas,livescorebet,matchbook,mrgreen,paddypower,skybet,unibet_uk,virginbet,williamhill,onexbet,sport888,betclic,betfair_ex_eu,betsson,coolbet,everygame,livescorebet_eu,marathonbet,nordicbet,pinnacle,suprabets,unibet_eu,betfair_ex_au,betr_au,bluebet,ladbrokes_au,neds,playup,pointsbetau,sportsbet,tab,topsport,unibet
basketball_ncaab,55a468283f98345621ec78a8d6ef0eb4,Gardner-Webb Bulldogs,Presbyterian Blue Hose,h2h_h1,Gardner-Webb Bulldogs,0,1.4774999999999998,1.56,2.655,0.6424682395644283,0.2250453720508249,2024-03-08 13:37:32.024128,['Superbook'],2024-03-09T01:30:00Z,College Basketball,NCAAB,1H Moneyline,Gardner-Webb Bulldogs,0.0,1.44,1.47,0.0,1.45,1.45,1.47,0.0,0.0,0.0,1.56,0,1.47,1.51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,55a468283f98345621ec78a8d6ef0eb4,Gardner-Webb Bulldogs,Presbyterian Blue Hose,h2h_h1,Presbyterian Blue Hose,0,2.655,2.8,1.4774999999999998,0.3575317604355716,0.1088929219600576,2024-03-08 13:37:32.024128,['Bovada'],2024-03-09T01:30:00Z,College Basketball,NCAAB,1H Moneyline,Presbyterian Blue Hose,0.0,2.7,2.55,0.0,2.8,2.7,2.72,0.0,0.0,0.0,2.6,0,2.55,2.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,dfadf984387933df246d4fef54445ab8,Tulane Green Wave,Wichita St Shockers,alternate_spreads,Tulane Green Wave_-12.5,-12.5,4.137499999999999,4.6,1.1949999999999998,0.2240975152367557,3.0848570089076266,2024-03-08 13:37:36.613436,['Fanduel'],2024-03-09T02:00:00Z,College Basketball,NCAAB,Spread,Tulane Green Wave -12.5,0.0,0.0,4.1,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0,4.1,3.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,dfadf984387933df246d4fef54445ab8,Tulane Green Wave,Wichita St Shockers,alternate_spreads,Tulane Green Wave_-9.5,-9.5,2.9759999999999995,3.2,1.362,0.313969571230982,0.4702627939142556,2024-03-08 13:37:36.613436,['Fanduel'],2024-03-09T02:00:00Z,College Basketball,NCAAB,Spread,Tulane Green Wave -9.5,0.0,0.0,3.0,0.0,0.0,2.9,3.2,0.0,0.0,0.0,0.0,0,3.0,2.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,dfadf984387933df246d4fef54445ab8,Tulane Green Wave,Wichita St Shockers,player_points,Sion James_Over_12.5,Over,1.804,1.93,1.94,0.5181623931623931,0.0053418803418636,2024-03-08 13:37:37.796176,['Fanduel'],2024-03-09T02:00:00Z,College Basketball,NCAAB,Player Points,Sion James Over 12.5,1.82,1.77,0.0,0.0,0.0,1.77,1.93,0.0,0.0,0.0,0.0,0,0.0,1.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,dfadf984387933df246d4fef54445ab8,Tulane Green Wave,Wichita St Shockers,player_assists,Kevin Cross_Over_4.5,Over,1.8000000000000005,1.95,1.935,0.5180722891566264,1.0240963855421448,2024-03-08 13:37:38.583763,['Fanduel'],2024-03-09T02:00:00Z,College Basketball,NCAAB,Player Assists,Kevin Cross Over 4.5,1.83,1.77,0.0,0.0,1.74,1.77,1.95,0.0,0.0,0.0,0.0,0,0.0,1.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,de17a06ea1779cc6258106fcb8d606e5,Mercer Bears,The Citadel Bulldogs,alternate_totals,Over_147.5,147.5,3.155,3.4,1.3225000000000002,0.2953657174762703,0.4243439419318928,2024-03-08 13:37:40.419298,['Fanduel'],2024-03-08T22:00:00Z,College Basketball,NCAAB,Game Total,Over +147.5,0.0,0.0,3.1,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0,3.1,3.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,18f22684e60c19e08692fcfeb23158a9,Bradley Braves,UIC Flames,h2h,UIC Flames,0,6.792857142857143,7.4,1.1142857142857143,0.1409214092140921,4.281842818428194,2024-03-08 13:37:45.897084,"['Betonlineag', 'Lowvig']",2024-03-09T02:35:00Z,College Basketball,NCAAB,Moneyline,UIC Flames,7.4,6.5,6.75,7.0,6.5,6.75,6.7,7.4,6.0,6.5,7.25,0,6.75,7.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,18f22684e60c19e08692fcfeb23158a9,Bradley Braves,UIC Flames,alternate_spreads,UIC Flames_2.5,2.5,4.775,5.1,1.165,0.1961279461279461,0.0252525252525059,2024-03-08 13:37:46.954669,['Fanduel'],2024-03-09T02:35:00Z,College Basketball,NCAAB,Spread,UIC Flames +2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0,0.0,4.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basketball_ncaab,18f22684e60c19e08692fcfeb23158a9,Bradley Braves,UIC Flames,alternate_totals,Over_145.5,145.5,3.0275,3.45,1.3450000000000002,0.3076043453401945,6.123499142367095,2024-03-08 13:37:47.497448,['Fanduel'],2024-03-09T02:35:00Z,College Basketball,NCAAB,Game Total,Over +145.5,0.0,0.0,2.85,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0,2.85,2.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
